exp,idx,cbcond,trial,stimID,cond,KP_zm,KP_conf,RT_zm,RT_conf,hmfc,rating16,sex_kp_mfor,age_kp
EA_exp_1b,18,1,8,177,2,z,3,3310,3748,cr,2,female,20
EA_exp_1b,18,1,9,94,1,z,3,2590,5345,miss,2,female,20
EA_exp_1b,18,1,10,109,2,z,3,2801,3302,cr,2,female,20
EA_exp_1b,18,1,11,3,1,m,3,2146,1543,hit,5,female,20
EA_exp_1b,18,1,12,181,2,z,2,7738,1630,cr,3,female,20
EA_exp_1b,18,1,13,116,2,z,2,2402,1592,cr,3,female,20
EA_exp_1b,18,1,14,13,1,m,2,2633,810,hit,4,female,20
EA_exp_1b,18,1,15,193,2,z,3,2778,1413,cr,2,female,20
EA_exp_1b,18,1,16,106,2,z,3,4989,1408,cr,2,female,20
EA_exp_1b,18,1,17,40,1,m,4,1512,3222,hit,6,female,20
EA_exp_1b,18,1,18,30,1,z,3,1447,1159,miss,2,female,20
EA_exp_1b,18,1,19,101,2,z,3,3143,6116,cr,2,female,20
EA_exp_1b,18,1,20,192,2,m,2,7024,2384,fa,4,female,20
EA_exp_1b,18,1,21,146,2,z,4,1986,1518,cr,1,female,20
EA_exp_1b,18,1,22,8,1,m,3,3201,1515,hit,5,female,20
EA_exp_1b,18,1,23,148,2,z,3,2159,5108,cr,2,female,20
EA_exp_1b,18,1,24,158,2,z,2,1975,1811,cr,3,female,20
EA_exp_1b,18,1,25,21,1,m,4,1403,1485,hit,6,female,20
EA_exp_1b,18,1,26,159,2,z,3,3522,1934,cr,2,female,20
EA_exp_1b,18,1,27,45,1,m,4,1634,1308,hit,6,female,20
EA_exp_1b,18,1,28,33,1,m,4,1383,1051,hit,6,female,20
EA_exp_1b,18,1,29,125,2,z,2,2273,1168,cr,3,female,20
EA_exp_1b,18,1,30,34,1,m,4,1600,1276,hit,6,female,20
EA_exp_1b,18,1,31,156,2,z,2,4072,1344,cr,3,female,20
EA_exp_1b,18,1,32,169,2,z,2,3147,951,cr,3,female,20
EA_exp_1b,18,1,33,165,2,z,2,3762,1206,cr,3,female,20
EA_exp_1b,18,1,34,78,1,m,4,1621,1520,hit,6,female,20
EA_exp_1b,18,1,35,80,1,m,4,916,1288,hit,6,female,20
EA_exp_1b,18,1,36,58,1,z,3,3717,1451,miss,2,female,20
EA_exp_1b,18,1,37,61,1,z,3,1698,2265,miss,2,female,20
EA_exp_1b,18,1,38,85,1,z,2,3665,2949,miss,3,female,20
EA_exp_1b,18,1,39,47,1,m,4,1430,1089,hit,6,female,20
EA_exp_1b,18,1,40,185,2,z,2,1391,1834,cr,3,female,20
EA_exp_1b,18,1,41,57,1,m,4,2016,1210,hit,6,female,20
EA_exp_1b,18,1,42,187,2,z,3,1383,2333,cr,2,female,20
EA_exp_1b,18,1,43,115,2,z,2,2390,1818,cr,3,female,20
EA_exp_1b,18,1,44,140,2,m,2,8883,778,fa,4,female,20
EA_exp_1b,18,1,45,164,2,z,3,1790,1309,cr,2,female,20
EA_exp_1b,18,1,46,160,2,z,3,4889,1728,cr,2,female,20
EA_exp_1b,18,1,47,152,2,m,2,6956,625,fa,4,female,20
EA_exp_1b,18,1,48,154,2,z,3,1158,1155,cr,2,female,20
EA_exp_1b,18,1,49,90,1,m,4,4403,976,hit,6,female,20
EA_exp_1b,18,1,50,199,2,z,3,2295,1334,cr,2,female,20
EA_exp_1b,18,1,51,18,1,z,3,3344,1223,miss,2,female,20
EA_exp_1b,18,1,52,74,1,z,3,2440,1422,miss,2,female,20
EA_exp_1b,18,1,53,145,2,z,3,2357,1746,cr,2,female,20
EA_exp_1b,18,1,54,50,1,m,4,7997,1847,hit,6,female,20
EA_exp_1b,18,1,55,79,1,z,3,1440,1711,miss,2,female,20
EA_exp_1b,18,1,56,124,2,z,3,2122,3248,cr,2,female,20
EA_exp_1b,18,1,57,176,2,z,3,1471,1215,cr,2,female,20
EA_exp_1b,18,1,58,127,2,z,3,3344,3843,cr,2,female,20
EA_exp_1b,18,1,59,5,1,m,3,2313,1416,hit,5,female,20
EA_exp_1b,18,1,60,110,2,z,3,2576,1538,cr,2,female,20
EA_exp_1b,18,1,61,36,1,m,4,1718,1532,hit,6,female,20
EA_exp_1b,18,1,62,27,1,m,4,1695,982,hit,6,female,20
EA_exp_1b,18,1,63,111,2,z,2,1248,2599,cr,3,female,20
EA_exp_1b,18,1,64,190,2,z,3,1534,1182,cr,2,female,20
EA_exp_1b,18,1,65,55,1,m,2,2926,418,hit,4,female,20
EA_exp_1b,18,1,66,142,2,z,2,1458,801,cr,3,female,20
EA_exp_1b,18,1,67,71,1,z,2,2822,828,miss,3,female,20
EA_exp_1b,18,1,68,31,1,m,4,2140,656,hit,6,female,20
EA_exp_1b,18,1,69,113,2,z,3,3609,720,cr,2,female,20
EA_exp_1b,18,1,70,171,2,z,2,4279,786,cr,3,female,20
EA_exp_1b,18,1,71,49,1,z,2,2523,777,miss,3,female,20
EA_exp_1b,18,1,72,9,1,m,4,1322,687,hit,6,female,20
EA_exp_1b,18,1,73,35,1,m,4,980,631,hit,6,female,20
EA_exp_1b,18,1,74,19,1,m,3,2508,406,hit,5,female,20
EA_exp_1b,18,1,75,75,1,z,2,1941,721,miss,3,female,20
EA_exp_1b,18,1,76,44,1,z,2,2101,746,miss,3,female,20
EA_exp_1b,18,1,77,137,2,z,2,5697,1540,cr,3,female,20
EA_exp_1b,18,1,78,161,2,m,2,2887,1278,fa,4,female,20
EA_exp_1b,18,1,79,139,2,z,3,1723,609,cr,2,female,20
EA_exp_1b,18,1,80,170,2,z,3,2729,518,cr,2,female,20
EA_exp_1b,18,1,81,118,2,z,3,2993,851,cr,2,female,20
EA_exp_1b,18,1,82,144,2,z,2,1729,679,cr,3,female,20
EA_exp_1b,18,1,83,147,2,z,4,2236,2159,cr,1,female,20
EA_exp_1b,18,1,84,14,1,m,2,2232,393,hit,4,female,20
EA_exp_1b,18,1,85,52,1,m,4,1130,535,hit,6,female,20
EA_exp_1b,18,1,86,77,1,m,2,4898,329,hit,4,female,20
EA_exp_1b,18,1,87,183,2,z,3,1756,784,cr,2,female,20
EA_exp_1b,18,1,88,59,1,m,3,1233,762,hit,5,female,20
EA_exp_1b,18,1,89,23,1,m,4,1084,587,hit,6,female,20
EA_exp_1b,18,1,90,153,2,z,3,1349,729,cr,2,female,20
EA_exp_1b,18,1,91,53,1,m,4,1573,295,hit,6,female,20
EA_exp_1b,18,1,92,188,2,z,2,1372,1711,cr,3,female,20
EA_exp_1b,18,1,93,4,1,m,3,1946,391,hit,5,female,20
EA_exp_1b,18,1,94,131,2,z,2,3225,1714,cr,3,female,20
EA_exp_1b,18,1,95,141,2,z,3,2574,1410,cr,2,female,20
EA_exp_1b,18,1,96,132,2,m,2,4938,223,fa,4,female,20
EA_exp_1b,18,1,97,65,1,z,2,3111,692,miss,3,female,20
EA_exp_1b,18,1,98,67,1,m,4,1258,417,hit,6,female,20
EA_exp_1b,18,1,99,89,1,m,4,1250,345,hit,6,female,20
EA_exp_1b,18,1,100,168,2,m,4,1899,315,fa,6,female,20
EA_exp_1b,18,1,101,73,1,m,3,5662,454,hit,5,female,20
EA_exp_1b,18,1,102,194,2,z,2,2884,2364,cr,3,female,20
EA_exp_1b,18,1,103,87,1,m,3,1230,246,hit,5,female,20
EA_exp_1b,18,1,104,166,2,z,2,1614,1224,cr,3,female,20
EA_exp_1b,18,1,105,12,1,m,4,1864,423,hit,6,female,20
EA_exp_1b,18,1,106,72,1,m,4,1561,257,hit,6,female,20
EA_exp_1b,18,1,107,122,2,z,2,2774,1635,cr,3,female,20
EA_exp_1b,18,1,108,11,1,m,4,1779,229,hit,6,female,20
EA_exp_1b,18,1,109,15,1,m,2,2653,957,hit,4,female,20
EA_exp_1b,18,1,110,82,1,z,2,1368,1163,miss,3,female,20
EA_exp_1b,18,1,111,51,1,m,4,939,640,hit,6,female,20
EA_exp_1b,18,1,112,28,1,z,2,2295,616,miss,3,female,20
EA_exp_1b,18,1,113,68,1,m,2,4112,949,hit,4,female,20
EA_exp_1b,18,1,114,95,1,m,4,3697,1574,hit,6,female,20
EA_exp_1b,18,1,115,163,2,z,2,2792,594,cr,3,female,20
EA_exp_1b,18,1,116,48,1,z,2,3147,598,miss,3,female,20
EA_exp_1b,18,1,117,102,2,z,3,1333,647,cr,2,female,20
EA_exp_1b,18,1,118,195,2,z,2,2669,588,cr,3,female,20
EA_exp_1b,18,1,119,38,1,z,2,2165,936,miss,3,female,20
EA_exp_1b,18,1,120,6,1,m,4,1218,622,hit,6,female,20
EA_exp_1b,18,1,121,1,1,m,4,2057,716,hit,6,female,20
EA_exp_1b,18,1,122,138,2,z,2,4065,1175,cr,3,female,20
EA_exp_1b,18,1,123,133,2,z,4,1595,1059,cr,1,female,20
EA_exp_1b,18,1,124,25,1,m,2,2670,1032,hit,4,female,20
EA_exp_1b,18,1,125,96,1,z,1,5216,6377,miss,3,female,20
EA_exp_1b,18,1,126,100,1,z,3,2571,1039,miss,2,female,20
EA_exp_1b,18,1,127,97,1,z,2,6966,746,miss,3,female,20
EA_exp_1b,18,1,128,119,2,z,2,3453,1773,cr,3,female,20
EA_exp_1b,18,1,129,200,2,z,3,2118,493,cr,2,female,20
EA_exp_1b,18,1,130,136,2,z,3,2633,409,cr,2,female,20
EA_exp_1b,18,1,131,22,1,z,2,3164,918,miss,3,female,20
EA_exp_1b,18,1,132,46,1,m,2,2370,333,hit,4,female,20
EA_exp_1b,18,1,133,104,2,z,3,1633,1352,cr,2,female,20
EA_exp_1b,18,1,134,70,1,m,1,2869,730,hit,4,female,20
EA_exp_1b,18,1,135,126,2,z,2,1682,1718,cr,3,female,20
EA_exp_1b,18,1,136,129,2,z,2,2193,1908,cr,3,female,20
EA_exp_1b,18,1,137,99,1,m,4,1545,388,hit,6,female,20
EA_exp_1b,18,1,138,108,2,z,2,1334,1178,cr,3,female,20
EA_exp_1b,18,1,139,150,2,z,4,2036,1140,cr,1,female,20
EA_exp_1b,18,1,140,32,1,m,4,1048,424,hit,6,female,20
EA_exp_1b,18,1,141,7,1,m,3,2264,295,hit,5,female,20
EA_exp_1b,18,1,142,98,1,m,4,2288,618,hit,6,female,20
EA_exp_1b,18,1,143,66,1,m,4,739,496,hit,6,female,20
EA_exp_1b,18,1,144,162,2,z,3,1920,538,cr,2,female,20
EA_exp_1b,18,1,145,179,2,z,3,1925,449,cr,2,female,20
EA_exp_1b,18,1,146,180,2,m,2,3456,384,fa,4,female,20
EA_exp_1b,18,1,147,64,1,z,2,1409,2243,miss,3,female,20
EA_exp_1b,18,1,148,189,2,z,3,2190,685,cr,2,female,20
EA_exp_1b,18,1,149,76,1,m,1,2282,752,hit,4,female,20
EA_exp_1b,18,1,150,173,2,z,3,1569,1455,cr,2,female,20
EA_exp_1b,18,1,151,81,1,m,3,2388,414,hit,5,female,20
EA_exp_1b,18,1,152,186,2,z,2,2463,966,cr,3,female,20
EA_exp_1b,18,1,153,123,2,z,3,4225,976,cr,2,female,20
EA_exp_1b,18,1,154,112,2,z,3,2331,583,cr,2,female,20
EA_exp_1b,18,1,155,196,2,z,2,1504,559,cr,3,female,20
EA_exp_1b,18,1,156,114,2,z,3,2509,1105,cr,2,female,20
EA_exp_1b,18,1,157,128,2,z,2,4775,1279,cr,3,female,20
EA_exp_1b,18,1,158,120,2,z,3,2252,1022,cr,2,female,20
EA_exp_1b,18,1,159,107,2,z,3,1956,1744,cr,2,female,20
EA_exp_1b,18,1,160,88,1,z,1,2251,747,miss,3,female,20
EA_exp_1b,18,1,161,103,2,z,2,3903,1533,cr,3,female,20
EA_exp_1b,18,1,162,60,1,z,2,3776,641,miss,3,female,20
EA_exp_1b,18,1,163,157,2,z,2,4235,395,cr,3,female,20
EA_exp_1b,18,1,164,155,2,m,1,2876,467,fa,4,female,20
EA_exp_1b,18,1,165,130,2,z,2,8705,1054,cr,3,female,20
EA_exp_1b,18,1,166,93,1,z,2,3366,361,miss,3,female,20
EA_exp_1b,18,1,167,10,1,m,4,1183,565,hit,6,female,20
EA_exp_1b,18,1,168,92,1,m,3,2353,525,hit,5,female,20
EA_exp_1b,18,1,169,86,1,m,2,1001,1627,hit,4,female,20
EA_exp_1b,18,1,170,182,2,z,2,1279,593,cr,3,female,20
EA_exp_1b,18,1,171,69,1,z,3,1963,518,miss,2,female,20
EA_exp_1b,18,1,172,175,2,z,2,1649,667,cr,3,female,20
EA_exp_1b,18,1,173,37,1,m,4,751,556,hit,6,female,20
EA_exp_1b,18,1,174,42,1,m,4,807,304,hit,6,female,20
EA_exp_1b,18,1,175,105,2,z,3,1268,412,cr,2,female,20
EA_exp_1b,18,1,176,17,1,m,4,780,407,hit,6,female,20
EA_exp_1b,18,1,177,143,2,m,1,3096,613,fa,4,female,20
EA_exp_1b,18,1,178,151,2,z,2,1247,887,cr,3,female,20
EA_exp_1b,18,1,179,197,2,z,3,1339,456,cr,2,female,20
EA_exp_1b,18,1,180,84,1,m,4,856,415,hit,6,female,20
EA_exp_1b,18,1,181,198,2,z,2,1585,762,cr,3,female,20
EA_exp_1b,18,1,182,117,2,z,2,1450,446,cr,3,female,20
EA_exp_1b,18,1,183,135,2,z,2,1168,519,cr,3,female,20
EA_exp_1b,18,1,184,172,2,z,3,2243,596,cr,2,female,20
EA_exp_1b,18,1,185,191,2,z,3,2606,831,cr,2,female,20
EA_exp_1b,18,1,186,149,2,z,2,1647,901,cr,3,female,20
EA_exp_1b,18,1,187,16,1,m,2,1620,412,hit,4,female,20
EA_exp_1b,18,1,188,54,1,z,3,1981,345,miss,2,female,20
EA_exp_1b,18,1,189,41,1,m,4,1099,427,hit,6,female,20
EA_exp_1b,18,1,190,91,1,z,2,1898,696,miss,3,female,20
EA_exp_1b,18,1,191,43,1,m,4,1104,363,hit,6,female,20
EA_exp_1b,18,1,192,56,1,m,4,1309,450,hit,6,female,20
EA_exp_1b,18,1,193,2,1,z,2,3890,287,miss,3,female,20
EA_exp_1b,18,1,194,121,2,z,2,1413,422,cr,3,female,20
EA_exp_1b,18,1,195,39,1,m,3,1430,440,hit,5,female,20
EA_exp_1b,18,1,196,20,1,z,2,1642,2431,miss,3,female,20
EA_exp_1b,18,1,197,29,1,m,3,1517,638,hit,5,female,20
EA_exp_1b,18,1,198,184,2,z,3,1428,548,cr,2,female,20
EA_exp_1b,18,1,199,174,2,z,2,1952,508,cr,3,female,20
EA_exp_1b,18,1,200,134,2,z,1,4396,1059,cr,3,female,20
EA_exp_1b,19,2,1,105,1,z,2,7224,1939,miss,3,female,19
EA_exp_1b,19,2,2,169,1,m,3,2104,1884,hit,5,female,19
EA_exp_1b,19,2,3,101,1,m,3,1486,1359,hit,5,female,19
EA_exp_1b,19,2,4,45,2,m,1,2955,1150,fa,4,female,19
EA_exp_1b,19,2,5,33,2,z,4,2113,3014,cr,1,female,19
EA_exp_1b,19,2,6,32,2,m,2,2319,1020,fa,4,female,19
EA_exp_1b,19,2,7,79,2,m,3,1186,1134,fa,5,female,19
EA_exp_1b,19,2,8,1,2,z,3,1587,3565,cr,2,female,19
EA_exp_1b,19,2,9,135,1,m,2,976,7426,hit,4,female,19
EA_exp_1b,19,2,10,91,2,z,2,2699,919,cr,3,female,19
EA_exp_1b,19,2,11,96,2,m,2,1154,992,fa,4,female,19
EA_exp_1b,19,2,12,184,1,m,3,1081,1160,hit,5,female,19
EA_exp_1b,19,2,13,150,1,z,2,4103,1104,miss,3,female,19
EA_exp_1b,19,2,14,176,1,m,4,8419,414,hit,6,female,19
EA_exp_1b,19,2,15,64,2,z,2,1968,1545,cr,3,female,19
EA_exp_1b,19,2,16,57,2,z,2,10734,1258,cr,3,female,19
EA_exp_1b,19,2,17,54,2,z,3,2248,1319,cr,2,female,19
EA_exp_1b,19,2,18,19,2,z,3,1860,1251,cr,2,female,19
EA_exp_1b,19,2,19,14,2,z,4,1540,574,cr,1,female,19
EA_exp_1b,19,2,20,174,1,m,2,1509,327,hit,4,female,19
EA_exp_1b,19,2,21,37,2,z,4,1845,538,cr,1,female,19
EA_exp_1b,19,2,22,197,1,m,2,1412,950,hit,4,female,19
EA_exp_1b,19,2,23,129,1,m,4,1183,1483,hit,6,female,19
EA_exp_1b,19,2,24,63,2,z,2,4129,1142,cr,3,female,19
EA_exp_1b,19,2,25,167,1,m,4,2135,671,hit,6,female,19
EA_exp_1b,19,2,26,161,1,m,1,1586,1070,hit,4,female,19
EA_exp_1b,19,2,27,36,2,z,3,4806,621,cr,2,female,19
EA_exp_1b,19,2,28,90,2,m,4,1302,477,fa,6,female,19
EA_exp_1b,19,2,29,73,2,m,2,1225,866,fa,4,female,19
EA_exp_1b,19,2,30,199,1,m,4,3154,365,hit,6,female,19
EA_exp_1b,19,2,31,21,2,z,2,2125,1046,cr,3,female,19
EA_exp_1b,19,2,32,158,1,m,3,2112,337,hit,5,female,19
EA_exp_1b,19,2,33,81,2,z,2,2308,369,cr,3,female,19
EA_exp_1b,19,2,34,97,2,m,3,1250,986,fa,5,female,19
EA_exp_1b,19,2,35,181,1,z,2,2133,376,miss,3,female,19
EA_exp_1b,19,2,36,165,1,z,2,1372,751,miss,3,female,19
EA_exp_1b,19,2,37,60,2,z,1,1870,352,cr,3,female,19
EA_exp_1b,19,2,38,162,1,m,4,1458,321,hit,6,female,19
EA_exp_1b,19,2,39,163,1,z,1,2582,328,miss,3,female,19
EA_exp_1b,19,2,40,34,2,z,2,1659,291,cr,3,female,19
EA_exp_1b,19,2,41,157,1,m,1,3786,219,hit,4,female,19
EA_exp_1b,19,2,42,180,1,z,2,3925,496,miss,3,female,19
EA_exp_1b,19,2,43,85,2,m,3,1469,1789,fa,5,female,19
EA_exp_1b,19,2,44,16,2,z,1,3078,325,cr,3,female,19
EA_exp_1b,19,2,45,22,2,m,2,2519,366,fa,4,female,19
EA_exp_1b,19,2,46,30,2,m,2,1616,265,fa,4,female,19
EA_exp_1b,19,2,47,168,1,m,2,7344,836,hit,4,female,19
EA_exp_1b,19,2,48,103,1,z,2,2789,845,miss,3,female,19
EA_exp_1b,19,2,49,140,1,m,3,1421,1262,hit,5,female,19
EA_exp_1b,19,2,50,191,1,z,1,1499,1355,miss,3,female,19
EA_exp_1b,19,2,51,134,1,m,4,2757,1089,hit,6,female,19
EA_exp_1b,19,2,52,4,2,z,4,1990,497,cr,1,female,19
EA_exp_1b,19,2,53,43,2,m,4,1281,1509,fa,6,female,19
EA_exp_1b,19,2,54,102,1,z,2,1514,502,miss,3,female,19
EA_exp_1b,19,2,55,122,1,m,4,1521,496,hit,6,female,19
EA_exp_1b,19,2,56,95,2,z,4,1678,484,cr,1,female,19
EA_exp_1b,19,2,57,20,2,z,3,4352,445,cr,2,female,19
EA_exp_1b,19,2,58,183,1,m,3,2638,2397,hit,5,female,19
EA_exp_1b,19,2,59,100,2,z,2,2910,340,cr,3,female,19
EA_exp_1b,19,2,60,120,1,m,2,1832,200,hit,4,female,19
EA_exp_1b,19,2,61,23,2,z,1,1298,359,cr,3,female,19
EA_exp_1b,19,2,62,132,1,z,2,1320,334,miss,3,female,19
EA_exp_1b,19,2,63,148,1,m,2,1508,192,hit,4,female,19
EA_exp_1b,19,2,64,99,2,m,3,2890,239,fa,5,female,19
EA_exp_1b,19,2,65,67,2,m,1,2966,281,fa,4,female,19
EA_exp_1b,19,2,66,151,1,z,2,1217,297,miss,3,female,19
EA_exp_1b,19,2,67,117,1,m,1,2910,228,hit,4,female,19
EA_exp_1b,19,2,68,41,2,z,4,1706,433,cr,1,female,19
EA_exp_1b,19,2,69,68,2,z,2,2435,457,cr,3,female,19
EA_exp_1b,19,2,70,186,1,m,4,3252,1120,hit,6,female,19
EA_exp_1b,19,2,71,110,1,z,1,2950,408,miss,3,female,19
EA_exp_1b,19,2,72,138,1,m,2,1431,281,hit,4,female,19
EA_exp_1b,19,2,73,92,2,z,2,2429,455,cr,3,female,19
EA_exp_1b,19,2,74,190,1,m,3,1398,264,hit,5,female,19
EA_exp_1b,19,2,75,136,1,m,4,1246,263,hit,6,female,19
EA_exp_1b,19,2,76,113,1,z,2,3006,319,miss,3,female,19
EA_exp_1b,19,2,77,78,2,z,3,1862,434,cr,2,female,19
EA_exp_1b,19,2,78,153,1,m,4,1364,246,hit,6,female,19
EA_exp_1b,19,2,79,98,2,z,3,2846,677,cr,2,female,19
EA_exp_1b,19,2,80,35,2,z,2,2138,383,cr,3,female,19
EA_exp_1b,19,2,81,77,2,m,2,1917,446,fa,4,female,19
EA_exp_1b,19,2,82,144,1,m,1,3806,271,hit,4,female,19
EA_exp_1b,19,2,83,141,1,m,1,1077,180,hit,4,female,19
EA_exp_1b,19,2,84,159,1,m,4,926,1777,hit,6,female,19
EA_exp_1b,19,2,85,61,2,z,2,2540,289,cr,3,female,19
EA_exp_1b,19,2,86,75,2,z,3,6373,656,cr,2,female,19
EA_exp_1b,19,2,87,172,1,m,2,1095,790,hit,4,female,19
EA_exp_1b,19,2,88,39,2,z,2,2290,292,cr,3,female,19
EA_exp_1b,19,2,89,8,2,z,3,1208,931,cr,2,female,19
EA_exp_1b,19,2,90,185,1,m,4,1005,320,hit,6,female,19
EA_exp_1b,19,2,91,76,2,m,4,883,731,fa,6,female,19
EA_exp_1b,19,2,92,80,2,m,4,766,283,fa,6,female,19
EA_exp_1b,19,2,93,5,2,m,1,993,1633,fa,4,female,19
EA_exp_1b,19,2,94,171,1,z,2,2723,320,miss,3,female,19
EA_exp_1b,19,2,95,149,1,m,4,2435,188,hit,6,female,19
EA_exp_1b,19,2,96,119,1,m,4,1288,1163,hit,6,female,19
EA_exp_1b,19,2,97,40,2,m,2,1505,844,fa,4,female,19
EA_exp_1b,19,2,98,83,2,z,3,1390,1151,cr,2,female,19
EA_exp_1b,19,2,99,126,1,z,3,1633,1065,miss,2,female,19
EA_exp_1b,19,2,100,15,2,z,2,2718,1069,cr,3,female,19
EA_exp_1b,19,2,101,44,2,z,3,2723,1169,cr,2,female,19
EA_exp_1b,19,2,102,111,1,m,2,2881,298,hit,4,female,19
EA_exp_1b,19,2,103,194,1,m,2,1010,400,hit,4,female,19
EA_exp_1b,19,2,104,154,1,z,3,1665,968,miss,2,female,19
EA_exp_1b,19,2,105,47,2,m,2,2939,709,fa,4,female,19
EA_exp_1b,19,2,106,137,1,z,1,6349,1445,miss,3,female,19
EA_exp_1b,19,2,107,125,1,z,1,1561,376,miss,3,female,19
EA_exp_1b,19,2,108,86,2,m,1,889,832,fa,4,female,19
EA_exp_1b,19,2,109,9,2,z,2,1233,457,cr,3,female,19
EA_exp_1b,19,2,110,118,1,m,3,1430,745,hit,5,female,19
EA_exp_1b,19,2,111,156,1,m,2,2475,659,hit,4,female,19
EA_exp_1b,19,2,112,66,2,m,2,1400,652,fa,4,female,19
EA_exp_1b,19,2,113,160,1,m,4,1461,849,hit,6,female,19
EA_exp_1b,19,2,114,71,2,m,2,5201,651,fa,4,female,19
EA_exp_1b,19,2,115,12,2,z,3,1618,410,cr,2,female,19
EA_exp_1b,19,2,116,123,1,m,4,1435,460,hit,6,female,19
EA_exp_1b,19,2,117,115,1,m,2,1404,684,hit,4,female,19
EA_exp_1b,19,2,118,18,2,z,3,1327,406,cr,2,female,19
EA_exp_1b,19,2,119,50,2,z,2,7446,423,cr,3,female,19
EA_exp_1b,19,2,120,166,1,m,3,1526,323,hit,5,female,19
EA_exp_1b,19,2,121,139,1,m,4,888,1405,hit,6,female,19
EA_exp_1b,19,2,122,2,2,z,2,2023,352,cr,3,female,19
EA_exp_1b,19,2,123,46,2,z,3,12469,505,cr,2,female,19
EA_exp_1b,19,2,124,3,2,z,3,1222,480,cr,2,female,19
EA_exp_1b,19,2,125,53,2,z,3,1450,1261,cr,2,female,19
EA_exp_1b,19,2,126,121,1,m,4,2414,549,hit,6,female,19
EA_exp_1b,19,2,127,38,2,z,2,2076,279,cr,3,female,19
EA_exp_1b,19,2,128,200,1,m,4,1085,1420,hit,6,female,19
EA_exp_1b,19,2,129,58,2,m,2,1231,685,fa,4,female,19
EA_exp_1b,19,2,130,155,1,z,3,1170,398,miss,2,female,19
EA_exp_1b,19,2,131,82,2,m,2,879,902,fa,4,female,19
EA_exp_1b,19,2,132,51,2,z,2,1299,328,cr,3,female,19
EA_exp_1b,19,2,133,182,1,z,2,1069,202,miss,3,female,19
EA_exp_1b,19,2,134,112,1,z,2,992,214,miss,3,female,19
EA_exp_1b,19,2,135,55,2,z,2,1024,239,cr,3,female,19
EA_exp_1b,19,2,136,89,2,m,2,1064,2422,fa,4,female,19
EA_exp_1b,19,2,137,195,1,z,1,2425,703,miss,3,female,19
EA_exp_1b,19,2,138,74,2,z,2,4067,2459,cr,3,female,19
EA_exp_1b,19,2,139,124,1,m,2,10678,1320,hit,4,female,19
EA_exp_1b,19,2,140,69,2,z,2,4532,1241,cr,3,female,19
EA_exp_1b,19,2,141,145,1,m,2,1715,1197,hit,4,female,19
EA_exp_1b,19,2,142,7,2,m,2,5757,914,fa,4,female,19
EA_exp_1b,19,2,143,10,2,z,3,2875,502,cr,2,female,19
EA_exp_1b,19,2,144,108,1,m,4,1571,238,hit,6,female,19
EA_exp_1b,19,2,145,13,2,z,1,1496,179,cr,3,female,19
EA_exp_1b,19,2,146,65,2,m,2,1679,164,fa,4,female,19
EA_exp_1b,19,2,147,109,1,z,3,3614,472,miss,2,female,19
EA_exp_1b,19,2,148,114,1,m,1,1909,1043,hit,4,female,19
EA_exp_1b,19,2,149,198,1,m,4,1422,316,hit,6,female,19
EA_exp_1b,19,2,150,28,2,z,4,1729,373,cr,1,female,19
EA_exp_1b,19,2,151,193,1,z,2,1687,878,miss,3,female,19
EA_exp_1b,19,2,152,94,2,m,2,1967,343,fa,4,female,19
EA_exp_1b,19,2,153,133,1,m,4,940,623,hit,6,female,19
EA_exp_1b,19,2,154,11,2,z,2,1510,501,cr,3,female,19
EA_exp_1b,19,2,155,42,2,z,3,1219,554,cr,2,female,19
EA_exp_1b,19,2,156,106,1,m,4,1061,404,hit,6,female,19
EA_exp_1b,19,2,157,178,1,m,2,1157,464,hit,4,female,19
EA_exp_1b,19,2,158,143,1,z,3,1712,387,miss,2,female,19
EA_exp_1b,19,2,159,72,2,z,2,1751,330,cr,3,female,19
EA_exp_1b,19,2,160,188,1,m,2,5197,1064,hit,4,female,19
EA_exp_1b,19,2,161,177,1,m,3,2607,224,hit,5,female,19
EA_exp_1b,19,2,162,17,2,z,3,1737,749,cr,2,female,19
EA_exp_1b,19,2,163,142,1,m,4,1103,446,hit,6,female,19
EA_exp_1b,19,2,164,187,1,m,4,972,864,hit,6,female,19
EA_exp_1b,19,2,165,6,2,m,2,878,981,fa,4,female,19
EA_exp_1b,19,2,166,147,1,z,3,1262,391,miss,2,female,19
EA_exp_1b,19,2,167,62,2,z,4,3866,934,cr,1,female,19
EA_exp_1b,19,2,168,49,2,m,3,1316,327,fa,5,female,19
EA_exp_1b,19,2,169,152,1,m,2,8974,1039,hit,4,female,19
EA_exp_1b,19,2,170,84,2,z,2,1673,541,cr,3,female,19
EA_exp_1b,19,2,171,196,1,m,1,2813,499,hit,4,female,19
EA_exp_1b,19,2,172,189,1,z,3,1187,634,miss,2,female,19
EA_exp_1b,19,2,173,170,1,m,4,913,872,hit,6,female,19
EA_exp_1b,19,2,174,116,1,m,3,967,696,hit,5,female,19
EA_exp_1b,19,2,175,25,2,z,2,1614,310,cr,3,female,19
EA_exp_1b,19,2,176,192,1,m,1,5385,846,hit,4,female,19
EA_exp_1b,19,2,177,27,2,z,2,1867,1229,cr,3,female,19
EA_exp_1b,19,2,178,128,1,m,2,3004,271,hit,4,female,19
EA_exp_1b,19,2,179,93,2,z,3,1431,933,cr,2,female,19
EA_exp_1b,19,2,180,173,1,z,1,1359,1092,miss,3,female,19
