exp,idx,jatosID,cbcond,trial,stimID,cond,KP_zm,KP_conf,RT_zm,RT_conf,hmfc,rating16,sex_kp_mfor,age_kp,studresp,stud_jud,presented
EA_exp_3_forTB,44,NA,1,142,55,1,m,3,875,609,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,143,62,1,z,1,908,1904,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,144,57,1,z,1,1092,689,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,145,88,1,m,3,986,714,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,146,10,1,z,2,845,615,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,147,146,2,z,2,701,670,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,148,108,2,z,2,1100,593,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,149,185,2,z,2,1035,491,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,150,154,2,z,2,1368,508,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,151,39,1,m,3,761,692,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,152,113,2,z,2,1002,667,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,153,131,2,z,2,691,687,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,154,42,1,z,1,562,1367,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,155,75,1,m,2,1570,605,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,156,77,1,z,1,1237,1054,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,157,78,1,z,1,904,587,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,158,144,2,z,1,1555,624,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,159,65,1,m,2,1065,550,hit,4,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,160,11,1,m,1,995,516,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,161,111,2,m,1,1249,504,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,162,119,2,z,2,934,682,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,163,115,2,z,2,608,656,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,164,83,1,m,3,1059,615,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,165,169,2,z,2,2145,612,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,166,66,1,m,1,1036,460,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,167,166,2,z,2,990,623,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,168,32,1,z,2,743,643,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,169,198,2,z,2,1929,695,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,170,190,2,z,2,844,723,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,171,84,1,z,2,889,605,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,172,47,1,z,2,935,587,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,173,162,2,z,2,738,592,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,174,109,2,z,2,748,629,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,175,53,1,z,2,1056,638,miss,3,NA,NA,None,NA,1
EA_exp_3_forTB,44,NA,1,176,33,1,z,3,692,803,miss,2,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,177,129,2,z,2,610,630,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,178,48,1,m,1,1259,404,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,179,102,2,z,2,967,681,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,180,25,1,z,2,903,676,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,181,6,1,m,1,1181,469,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,182,178,2,z,2,979,678,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,183,122,2,z,2,1102,537,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,184,93,1,m,3,952,696,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,185,70,1,z,2,989,609,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,186,151,2,z,2,794,706,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,187,41,1,z,2,679,743,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,188,94,1,z,1,1722,861,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,189,72,1,m,1,1244,421,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,190,120,2,z,2,1140,753,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,191,159,2,z,2,804,623,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,192,68,1,z,1,1753,890,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,193,147,2,z,1,1082,886,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,194,18,1,m,3,1092,658,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,195,34,1,m,3,918,669,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,44,NA,1,196,153,2,z,2,1173,496,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,197,51,1,z,2,1237,660,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,198,40,1,m,3,1178,645,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,44,NA,1,199,116,2,z,2,750,953,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,44,NA,1,200,140,2,z,2,1558,1039,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,1,135,2,m,2,4204,4826,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,2,115,2,m,2,3434,587,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,3,27,1,m,3,2850,1148,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,4,33,1,m,4,3633,1448,hit,6,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,5,180,2,m,3,2640,1247,fa,5,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,6,118,2,z,3,3501,1965,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,7,154,2,z,2,2511,1334,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,8,124,2,z,2,2239,2097,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,9,189,2,z,2,2029,455,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,10,61,1,m,4,2551,1673,hit,6,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,11,194,2,m,2,3431,1288,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,12,77,1,m,4,2565,697,hit,6,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,13,119,2,z,2,3099,1228,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,14,75,1,m,2,4701,1754,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,15,8,1,m,3,2884,571,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,16,22,1,z,1,1655,1677,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,17,140,2,z,2,3178,1351,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,18,24,1,m,2,2639,720,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,19,101,2,z,2,5124,1201,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,20,168,2,z,2,2321,495,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,21,52,1,m,4,1820,542,hit,6,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,22,121,2,z,2,4294,1111,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,23,169,2,m,3,2045,596,fa,5,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,24,78,1,z,3,1648,389,miss,2,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,25,96,1,m,1,2933,1403,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,26,85,1,m,2,1861,451,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,27,127,2,z,2,3570,2221,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,28,28,1,z,2,3364,409,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,29,130,2,z,3,2299,375,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,30,164,2,z,2,3562,676,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,31,100,1,m,4,1564,1078,hit,6,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,32,9,1,z,2,5882,555,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,33,132,2,z,2,6483,1116,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,34,80,1,m,3,4972,1300,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,35,150,2,z,2,2463,856,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,36,134,2,z,2,6211,391,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,37,133,2,z,2,1992,403,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,38,55,1,z,2,1008,421,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,39,14,1,m,3,1714,633,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,40,136,2,z,2,2387,540,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,41,105,2,z,2,1526,324,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,42,165,2,m,3,2202,953,fa,5,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,43,151,2,z,2,2707,451,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,44,162,2,z,3,1663,424,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,45,122,2,m,1,3480,1303,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,46,131,2,m,2,2257,579,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,47,111,2,z,3,1785,432,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,48,110,2,z,3,1693,358,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,49,17,1,m,2,2808,865,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,50,141,2,z,2,1970,380,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,51,138,2,z,2,1374,319,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,52,102,2,z,2,1223,270,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,53,198,2,m,3,1826,708,fa,5,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,54,29,1,m,3,3544,549,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,55,139,2,z,2,1792,737,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,56,66,1,m,4,1527,530,hit,6,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,57,74,1,m,2,3005,591,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,58,21,1,m,2,2168,1451,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,59,53,1,m,2,2643,675,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,60,40,1,z,2,1817,667,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,61,43,1,z,3,1472,2128,miss,2,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,62,87,1,m,2,1802,893,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,63,67,1,z,3,1482,745,miss,2,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,64,84,1,m,3,1836,701,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,65,12,1,m,4,2206,484,hit,6,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,66,69,1,m,2,2928,725,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,67,153,2,z,2,1257,545,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,68,94,1,m,3,2939,752,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,69,42,1,m,3,2035,379,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,70,39,1,m,4,1260,420,hit,6,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,71,157,2,z,2,2819,1151,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,72,65,1,m,2,5872,1439,hit,4,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,73,45,1,m,4,2167,570,hit,6,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,74,7,1,m,2,5636,604,hit,4,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,75,179,2,z,2,2261,2212,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,76,186,2,z,2,1546,345,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,77,120,2,m,2,1691,770,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,78,192,2,z,2,1602,527,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,79,129,2,z,2,6571,430,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,80,79,1,m,3,3036,655,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,81,197,2,m,3,2486,556,fa,5,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,82,103,2,z,2,3753,1323,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,83,104,2,z,2,3592,944,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,84,34,1,z,2,3999,374,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,85,62,1,z,3,1995,434,miss,2,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,86,160,2,z,3,1956,541,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,87,60,1,m,2,5768,1852,hit,4,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,88,20,1,z,2,5156,542,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,89,185,2,z,2,1525,391,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,90,71,1,z,2,1621,849,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,91,173,2,z,2,944,340,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,92,48,1,m,1,3575,962,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,93,187,2,z,2,2090,484,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,94,44,1,z,2,2608,290,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,95,117,2,m,2,6551,859,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,96,123,2,z,2,1418,299,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,97,147,2,z,2,3456,624,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,98,195,2,z,3,1595,706,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,99,113,2,z,2,1977,545,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,100,31,1,m,3,1868,956,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,101,163,2,z,3,2599,664,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,102,174,2,z,2,1742,356,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,103,50,1,z,2,1478,373,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,104,73,1,m,1,2519,1212,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,105,182,2,z,2,1708,338,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,106,82,1,m,3,1463,565,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,107,106,2,z,2,1791,497,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,108,190,2,z,2,2226,287,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,109,46,1,z,2,2709,337,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,110,38,1,m,3,1849,534,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,111,57,1,m,3,1874,559,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,112,97,1,m,3,1689,479,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,113,158,2,z,2,1502,588,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,114,15,1,m,3,1464,534,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,115,47,1,m,2,1379,611,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,116,178,2,z,3,1162,1063,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,117,56,1,z,3,1262,405,miss,2,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,118,37,1,m,2,1943,593,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,119,76,1,z,2,11849,427,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,120,93,1,z,3,1517,312,miss,2,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,121,167,2,z,4,3865,572,cr,1,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,122,30,1,m,2,3302,621,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,123,64,1,m,2,2719,401,hit,4,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,124,86,1,z,2,1730,1141,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,125,88,1,z,2,1818,298,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,126,144,2,z,2,1970,316,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,127,2,1,z,2,14847,1097,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,128,35,1,z,3,943,385,miss,2,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,129,170,2,z,2,2534,392,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,130,199,2,m,2,5351,1677,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,131,59,1,z,2,6490,705,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,132,36,1,z,2,1319,346,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,133,196,2,z,2,1230,294,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,134,19,1,m,2,1456,524,hit,4,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,135,16,1,z,1,1416,5529,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,136,116,2,z,2,1135,299,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,137,128,2,m,2,2255,943,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,138,95,1,m,3,2412,709,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,139,176,2,z,3,983,684,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,140,32,1,z,2,3775,595,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,141,72,1,z,2,1549,329,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,142,166,2,z,2,1068,525,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,143,177,2,z,2,1366,267,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,144,171,2,z,2,1312,375,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,145,148,2,m,2,1800,490,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,146,68,1,m,2,1500,421,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,147,181,2,m,2,1350,426,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,148,25,1,m,2,2154,526,hit,4,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,149,4,1,z,2,1784,396,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,150,99,1,m,2,1854,670,hit,4,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,151,18,1,m,2,1397,390,hit,4,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,152,23,1,m,3,2312,692,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,153,91,1,m,4,1754,494,hit,6,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,154,98,1,m,4,1319,384,hit,6,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,155,155,2,z,2,1748,645,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,156,126,2,z,2,8300,411,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,157,183,2,m,3,2631,636,fa,5,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,158,137,2,z,2,1842,419,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,159,161,2,z,2,1348,343,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,160,184,2,m,2,2459,929,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,161,51,1,m,3,1358,561,hit,5,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,162,152,2,z,2,1406,382,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,163,83,1,z,2,1345,340,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,164,26,1,m,2,2517,572,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,165,11,1,m,2,2778,561,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,166,10,1,z,2,1646,517,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,167,58,1,z,2,4450,344,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,168,3,1,z,2,2439,355,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,169,13,1,m,2,2614,663,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,170,149,2,z,2,5710,355,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,171,188,2,z,2,1140,226,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,172,145,2,m,2,3720,543,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,173,107,2,m,2,7261,706,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,174,156,2,z,3,3002,424,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,175,193,2,z,3,1608,754,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,176,143,2,z,3,2485,1468,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,177,191,2,z,3,1283,424,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,178,172,2,z,3,1275,591,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,179,200,2,z,3,1927,1509,cr,2,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,180,90,1,m,2,2919,767,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,181,112,2,z,2,1988,860,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,182,70,1,m,4,1979,614,hit,6,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,183,49,1,z,2,2030,471,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,184,146,2,z,2,1409,326,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,185,63,1,m,2,2090,1520,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,186,92,1,m,3,1943,448,hit,5,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,187,81,1,z,2,1743,355,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,188,6,1,m,2,4038,1007,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,189,41,1,z,2,14745,836,miss,3,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,190,5,1,m,2,1542,447,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,191,175,2,z,2,1692,292,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,192,54,1,z,2,875,239,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,193,109,2,z,2,807,289,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,194,125,2,m,2,1382,457,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,195,114,2,m,2,1271,415,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,196,1,1,m,2,1247,327,hit,4,NA,NA,q,older,1
EA_exp_3_forTB,45,NA,1,197,108,2,z,2,1081,234,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,198,159,2,z,2,994,179,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,45,NA,1,199,89,1,z,2,1025,238,miss,3,NA,NA,p,younger,1
EA_exp_3_forTB,45,NA,1,200,142,2,z,2,1191,256,cr,3,NA,NA,NA,NA,NA
EA_exp_3_forTB,46,NA,2,1,194,1,m,4,4962,1975,hit,6,NA,NA,p,younger,1
EA_exp_3_forTB,46,NA,2,2,69,2,m,2,3252,784,fa,4,NA,NA,NA,NA,NA
EA_exp_3_forTB,46,NA,2,3,61,2,m,4,2077,776,fa,6,NA,NA,NA,NA,NA
EA_exp_3_forTB,46,NA,2,4,139,1,m,3,2249,777,hit,5,NA,NA,q,older,1
